ID or #		Start	End	Type	Contig
cds-NP_416798.1		2412677	2413132	complete	NODE_6_length_224367_cov_358.710634:122695-123150
gene-b2296		2413470	2414672	complete	NODE_6_length_224367_cov_358.710634:123488-124690
cds-NP_416799.1		2413470	2414672	complete	NODE_6_length_224367_cov_358.710634:123488-124690
gene-b2297		2414747	2416891	complete	NODE_6_length_224367_cov_358.710634:124765-126909
cds-NP_416800.1		2414747	2416891	complete	NODE_6_length_224367_cov_358.710634:124765-126909
gene-b2298		2417081	2418601	complete	NODE_6_length_224367_cov_358.710634:127099-128619
cds-NP_416801.2		2417081	2418601	complete	NODE_6_length_224367_cov_358.710634:127099-128619
gene-b2299		2418634	2419176	complete	NODE_6_length_224367_cov_358.710634:128652-129194
cds-NP_416802.1		2418634	2419176	complete	NODE_6_length_224367_cov_358.710634:128652-129194
gene-b2300		2419234	2419788	complete	NODE_6_length_224367_cov_358.710634:129252-129806
cds-NP_416803.3		2419234	2419788	complete	NODE_6_length_224367_cov_358.710634:129252-129806
gene-b2301		2419841	2420485	complete	NODE_6_length_224367_cov_358.710634:129859-130503
cds-NP_416804.1		2419841	2420485	complete	NODE_6_length_224367_cov_358.710634:129859-130503
gene-b2302		2420621	2421268	complete	NODE_6_length_224367_cov_358.710634:130639-131286
cds-NP_416805.1		2420621	2421268	complete	NODE_6_length_224367_cov_358.710634:130639-131286
gene-b2303		2421325	2421687	complete	NODE_6_length_224367_cov_358.710634:131343-131705
cds-NP_416806.1		2421325	2421687	complete	NODE_6_length_224367_cov_358.710634:131343-131705
gene-b2304		2421708	2422601	complete	NODE_6_length_224367_cov_358.710634:131726-132619
cds-NP_416807.1		2421708	2422601	complete	NODE_6_length_224367_cov_358.710634:131726-132619
gene-b2305		2422649	2423539	complete	NODE_6_length_224367_cov_358.710634:132667-133557
cds-NP_416808.1		2422649	2423539	complete	NODE_6_length_224367_cov_358.710634:132667-133557
gene-b2306		2423736	2424509	complete	NODE_6_length_224367_cov_358.710634:133754-134527
cds-NP_416809.1		2423736	2424509	complete	NODE_6_length_224367_cov_358.710634:133754-134527
gene-b2307		2424517	2425233	complete	NODE_6_length_224367_cov_358.710634:134535-135251
cds-NP_416810.1		2424517	2425233	complete	NODE_6_length_224367_cov_358.710634:134535-135251
gene-b2308		2425230	2425916	complete	NODE_6_length_224367_cov_358.710634:135248-135934
cds-NP_416811.1		2425230	2425916	complete	NODE_6_length_224367_cov_358.710634:135248-135934
gene-b2309		2426006	2426788	complete	NODE_6_length_224367_cov_358.710634:136024-136806
cds-NP_416812.1		2426006	2426788	complete	NODE_6_length_224367_cov_358.710634:136024-136806
gene-b2310		2427009	2427791	complete	NODE_6_length_224367_cov_358.710634:137027-137809
cds-NP_416813.1		2427009	2427791	complete	NODE_6_length_224367_cov_358.710634:137027-137809
gene-b2311		2428057	2428626	complete	NODE_6_length_224367_cov_358.710634:138075-138644
cds-NP_416814.1		2428057	2428626	complete	NODE_6_length_224367_cov_358.710634:138075-138644
gene-b2312		2428721	2430238	complete	NODE_6_length_224367_cov_358.710634:138739-140256
cds-NP_416815.1		2428721	2430238	complete	NODE_6_length_224367_cov_358.710634:138739-140256
gene-b2313		2430275	2430763	complete	NODE_6_length_224367_cov_358.710634:140293-140781
cds-NP_416816.1		2430275	2430763	complete	NODE_6_length_224367_cov_358.710634:140293-140781
gene-b2314		2431022	2431684	complete	NODE_6_length_224367_cov_358.710634:141040-141702
cds-NP_416817.2		2431022	2431684	complete	NODE_6_length_224367_cov_358.710634:141040-141702
gene-b2315		2431674	2432942	complete	NODE_6_length_224367_cov_358.710634:141692-142960
cds-NP_416818.1		2431674	2432942	complete	NODE_6_length_224367_cov_358.710634:141692-142960
gene-b2316		2433012	2433926	complete	NODE_6_length_224367_cov_358.710634:143030-143944
cds-NP_416819.1		2433012	2433926	complete	NODE_6_length_224367_cov_358.710634:143030-143944
gene-b2317		2434082	2434741	complete	NODE_6_length_224367_cov_358.710634:144100-144759
cds-NP_416820.1		2434082	2434741	complete	NODE_6_length_224367_cov_358.710634:144100-144759
gene-b2318		2434824	2435636	complete	NODE_6_length_224367_cov_358.710634:144842-145654
cds-NP_416821.1		2434824	2435636	complete	NODE_6_length_224367_cov_358.710634:144842-145654
gene-b2319		2435636	2436649	complete	NODE_6_length_224367_cov_358.710634:145654-146667
cds-NP_416822.1		2435636	2436649	complete	NODE_6_length_224367_cov_358.710634:145654-146667
gene-b2320		2436715	2437851	complete	NODE_6_length_224367_cov_358.710634:146733-147869
cds-NP_416823.1		2436715	2437851	complete	NODE_6_length_224367_cov_358.710634:146733-147869
gene-b2321		2437950	2438945	complete	NODE_6_length_224367_cov_358.710634:147968-148963
cds-NP_416824.1		2437950	2438945	complete	NODE_6_length_224367_cov_358.710634:147968-148963
gene-b2322		2438942	2440120	complete	NODE_6_length_224367_cov_358.710634:148960-150138
cds-NP_416825.1		2438942	2440120	complete	NODE_6_length_224367_cov_358.710634:148960-150138
gene-b2323		2440385	2441605	complete	NODE_6_length_224367_cov_358.710634:150403-151623
cds-NP_416826.1		2440385	2441605	complete	NODE_6_length_224367_cov_358.710634:150403-151623
gene-b2324		2441764	2443770	complete	NODE_6_length_224367_cov_358.710634:151782-153788
cds-NP_416827.4		2441764	2443770	complete	NODE_6_length_224367_cov_358.710634:151782-153788
gene-b2325		2443891	2444169	complete	NODE_6_length_224367_cov_358.710634:153909-154187
cds-NP_416828.1		2443891	2444169	complete	NODE_6_length_224367_cov_358.710634:153909-154187
gene-b2326		2444203	2444751	complete	NODE_6_length_224367_cov_358.710634:154221-154769
cds-NP_416829.1		2444203	2444751	complete	NODE_6_length_224367_cov_358.710634:154221-154769
gene-b2327		2444751	2445560	complete	NODE_6_length_224367_cov_358.710634:154769-155578
cds-NP_416830.1		2444751	2445560	complete	NODE_6_length_224367_cov_358.710634:154769-155578
gene-b2328		2445560	2446384	complete	NODE_6_length_224367_cov_358.710634:155578-156402
cds-NP_416831.1		2445560	2446384	complete	NODE_6_length_224367_cov_358.710634:155578-156402
gene-b2329		2446388	2447473	complete	NODE_6_length_224367_cov_358.710634:156406-157491
cds-NP_416832.1		2446388	2447473	complete	NODE_6_length_224367_cov_358.710634:156406-157491
gene-b2330		2447508	2448440	complete	NODE_6_length_224367_cov_358.710634:157526-158458
cds-NP_416833.4		2447508	2448440	complete	NODE_6_length_224367_cov_358.710634:157526-158458
gene-b2331		2448606	2449157	complete	NODE_6_length_224367_cov_358.710634:158624-159175
cds-NP_416834.1		2448606	2449157	complete	NODE_6_length_224367_cov_358.710634:158624-159175
gene-b2332		2449228	2450049	complete	NODE_6_length_224367_cov_358.710634:159246-160067
cds-NP_416835.2		2449228	2450049	complete	NODE_6_length_224367_cov_358.710634:159246-160067
gene-b2333		2450051	2450590	complete	NODE_6_length_224367_cov_358.710634:160069-160608
cds-NP_416836.1		2450051	2450590	complete	NODE_6_length_224367_cov_358.710634:160069-160608
gene-b2334		2450587	2451075	complete	NODE_6_length_224367_cov_358.710634:160605-161093
cds-NP_416837.1		2450587	2451075	complete	NODE_6_length_224367_cov_358.710634:160605-161093
gene-b2335		2451072	2451584	complete	NODE_6_length_224367_cov_358.710634:161090-161602
cds-NP_416838.1		2451072	2451584	complete	NODE_6_length_224367_cov_358.710634:161090-161602
gene-b2336		2451584	2452336	complete	NODE_6_length_224367_cov_358.710634:161602-162354
cds-NP_416839.1		2451584	2452336	complete	NODE_6_length_224367_cov_358.710634:161602-162354
gene-b4661		2452356	2455001	complete	NODE_6_length_224367_cov_358.710634:162374-165019
gene-b2339		2455083	2455646	complete	NODE_6_length_224367_cov_358.710634:165101-165664
cds-NP_416841.1		2455083	2455646	complete	NODE_6_length_224367_cov_358.710634:165101-165664
gene-b2340		2456327	2456812	complete	NODE_6_length_224367_cov_358.710634:166345-166830
cds-NP_416842.1		2456327	2456812	complete	NODE_6_length_224367_cov_358.710634:166345-166830
gene-b2341		2457015	2459159	complete	NODE_6_length_224367_cov_358.710634:167033-169177
cds-NP_416843.1		2457015	2459159	complete	NODE_6_length_224367_cov_358.710634:167033-169177
gene-b2342		2459159	2460469	complete	NODE_6_length_224367_cov_358.710634:169177-170487
cds-NP_416844.1		2459159	2460469	complete	NODE_6_length_224367_cov_358.710634:169177-170487
gene-b2343		2460650	2460934	complete	NODE_6_length_224367_cov_358.710634:170668-170952
cds-NP_416845.2		2460650	2460934	complete	NODE_6_length_224367_cov_358.710634:170668-170952
gene-b2344		2461306	2462646	complete	NODE_6_length_224367_cov_358.710634:171324-172664
cds-NP_416846.2		2461306	2462646	complete	NODE_6_length_224367_cov_358.710634:171324-172664
gene-b2345		2463012	2464070	complete	NODE_6_length_224367_cov_358.710634:173030-174088
cds-NP_416847.1		2463012	2464070	complete	NODE_6_length_224367_cov_358.710634:173030-174088
gene-b2346		2464252	2465007	complete	NODE_6_length_224367_cov_358.710634:174270-175025
cds-NP_416848.1		2464252	2465007	complete	NODE_6_length_224367_cov_358.710634:174270-175025
gene-b2347		2465301	2466233	complete	NODE_6_length_224367_cov_358.710634:175319-176251
cds-NP_416849.1		2465301	2466233	complete	NODE_6_length_224367_cov_358.710634:175319-176251
gene-b2348		2466309	2466383	complete	NODE_6_length_224367_cov_358.710634:176327-176401
rna-b2348		2466309	2466383	complete	NODE_6_length_224367_cov_358.710634:176327-176401
exon-b2348-1		2466309	2466383	complete	NODE_6_length_224367_cov_358.710634:176327-176401
id-NC_000913.3:2466369..2476583		2466369	2476583	complete	NODE_6_length_224367_cov_358.710634:176387-186601
gene-b2349		2466545	2467702	complete	NODE_6_length_224367_cov_358.710634:176563-177720
cds-NP_416850.1		2466545	2467702	complete	NODE_6_length_224367_cov_358.710634:176563-177720
gene-b2350		2467855	2468217	complete	NODE_6_length_224367_cov_358.710634:177873-178235
cds-NP_416851.1		2467855	2468217	complete	NODE_6_length_224367_cov_358.710634:177873-178235
gene-b2351		2468214	2469134	complete	NODE_6_length_224367_cov_358.710634:178232-179152
cds-NP_416852.1		2468214	2469134	complete	NODE_6_length_224367_cov_358.710634:178232-179152
gene-b2352		2469131	2470462	complete	NODE_6_length_224367_cov_358.710634:179149-180480
cds-NP_416853.1		2469131	2470462	complete	NODE_6_length_224367_cov_358.710634:179149-180480
gene-b4780		2470497	2470643	complete	NODE_6_length_224367_cov_358.710634:180515-180661
cds-YP_010051190.1		2470497	2470643	complete	NODE_6_length_224367_cov_358.710634:180515-180661
gene-b2353		2470803	2471105	complete	NODE_6_length_224367_cov_358.710634:180821-181123
gene-b2354		2471077	2471517	complete	NODE_6_length_224367_cov_358.710634:181095-181535
cds-NP_416855.1		2471077	2471517	complete	NODE_6_length_224367_cov_358.710634:181095-181535
gene-b2355		2471544	2472062	complete	NODE_6_length_224367_cov_358.710634:181562-182080
gene-b2356		2472112	2472387	complete	NODE_6_length_224367_cov_358.710634:182130-182405
cds-YP_009518803.1		2472112	2472387	complete	NODE_6_length_224367_cov_358.710634:182130-182405
gene-b2357		2472387	2472881	complete	NODE_6_length_224367_cov_358.710634:182405-182899
cds-NP_416858.1		2472387	2472881	complete	NODE_6_length_224367_cov_358.710634:182405-182899
gene-b2358		2472878	2473246	complete	NODE_6_length_224367_cov_358.710634:182896-183264
cds-YP_009518804.1		2472878	2473246	complete	NODE_6_length_224367_cov_358.710634:182896-183264
gene-b2359		2473604	2473966	complete	NODE_6_length_224367_cov_358.710634:183622-183984
cds-NP_416860.4		2473604	2473966	complete	NODE_6_length_224367_cov_358.710634:183622-183984
gene-b2360		2474032	2474856	complete	NODE_6_length_224367_cov_358.710634:184050-184874
cds-NP_416861.1		2474032	2474856	complete	NODE_6_length_224367_cov_358.710634:184050-184874
gene-b2361		2474984	2475520	complete	NODE_6_length_224367_cov_358.710634:185002-185538
cds-NP_416862.2		2474984	2475520	complete	NODE_6_length_224367_cov_358.710634:185002-185538
gene-b2362		2475511	2475873	complete	NODE_6_length_224367_cov_358.710634:185529-185891
cds-NP_416863.1		2475511	2475873	complete	NODE_6_length_224367_cov_358.710634:185529-185891
gene-b2363		2475873	2476178	complete	NODE_6_length_224367_cov_358.710634:185891-186196
cds-NP_416864.1		2475873	2476178	complete	NODE_6_length_224367_cov_358.710634:185891-186196
gene-b4545		2476094	2476234	complete	NODE_6_length_224367_cov_358.710634:186112-186252
cds-YP_009518805.1		2476094	2476234	complete	NODE_6_length_224367_cov_358.710634:186112-186252
gene-b4501		2476310	2476510	complete	NODE_6_length_224367_cov_358.710634:186328-186528
cds-YP_588463.1		2476310	2476510	complete	NODE_6_length_224367_cov_358.710634:186328-186528
gene-b4643		2476584	2476598	complete	NODE_6_length_224367_cov_358.710634:186602-186616
gene-b2364		2476694	2477629	complete	NODE_6_length_224367_cov_358.710634:186712-187647
cds-NP_416865.1		2476694	2477629	complete	NODE_6_length_224367_cov_358.710634:186712-187647
gene-b2365		2477847	2479184	complete	NODE_6_length_224367_cov_358.710634:187865-189202
cds-NP_416866.1		2477847	2479184	complete	NODE_6_length_224367_cov_358.710634:187865-189202
gene-b2366		2479202	2480530	complete	NODE_6_length_224367_cov_358.710634:189220-190548
cds-NP_416867.1		2479202	2480530	complete	NODE_6_length_224367_cov_358.710634:189220-190548
gene-b2367		2480638	2482176	complete	NODE_6_length_224367_cov_358.710634:190656-192194
cds-NP_416868.1		2480638	2482176	complete	NODE_6_length_224367_cov_358.710634:190656-192194
gene-b2368		2482176	2483339	complete	NODE_6_length_224367_cov_358.710634:192194-193357
cds-NP_416869.1		2482176	2483339	complete	NODE_6_length_224367_cov_358.710634:192194-193357
gene-b4781		2483729	2483758	complete	NODE_6_length_224367_cov_358.710634:193747-193776
cds-YP_010051191.1		2483729	2483758	complete	NODE_6_length_224367_cov_358.710634:193747-193776
gene-b2369		2483755	2484369	complete	NODE_6_length_224367_cov_358.710634:193773-194387
cds-NP_416870.1		2483755	2484369	complete	NODE_6_length_224367_cov_358.710634:193773-194387
gene-b2370		2484374	2487967	complete	NODE_6_length_224367_cov_358.710634:194392-197985
cds-NP_416871.1		2484374	2487967	complete	NODE_6_length_224367_cov_358.710634:194392-197985
gene-b2371		2488023	2489168	complete	NODE_6_length_224367_cov_358.710634:198041-199186
cds-NP_416872.4		2488023	2489168	complete	NODE_6_length_224367_cov_358.710634:198041-199186
gene-b2372		2489242	2490186	complete	NODE_6_length_224367_cov_358.710634:199260-200204
cds-NP_416873.1		2489242	2490186	complete	NODE_6_length_224367_cov_358.710634:199260-200204
gene-b2373		2490256	2491950	complete	NODE_6_length_224367_cov_358.710634:200274-201968
cds-NP_416874.1		2490256	2491950	complete	NODE_6_length_224367_cov_358.710634:200274-201968
gene-b2374		2492004	2493254	complete	NODE_6_length_224367_cov_358.710634:202022-203272
cds-NP_416875.1		2492004	2493254	complete	NODE_6_length_224367_cov_358.710634:202022-203272
gene-b2375		2493767	2494402	complete	NODE_6_length_224367_cov_358.710634:203785-204420
cds-NP_416876.1		2493767	2494402	complete	NODE_6_length_224367_cov_358.710634:203785-204420
gene-b2376		2494698	2494973	complete	NODE_6_length_224367_cov_358.710634:204716-204991
cds-NP_416877.1		2494698	2494973	complete	NODE_6_length_224367_cov_358.710634:204716-204991
gene-b2377		2495050	2495292	complete	NODE_6_length_224367_cov_358.710634:205068-205310
cds-NP_416878.1		2495050	2495292	complete	NODE_6_length_224367_cov_358.710634:205068-205310
gene-b2378		2495645	2496565	complete	NODE_6_length_224367_cov_358.710634:205663-206583
cds-NP_416879.4		2495645	2496565	complete	NODE_6_length_224367_cov_358.710634:205663-206583
gene-b4680		2496921	2496992	complete	NODE_6_length_224367_cov_358.710634:206939-207010
cds-YP_002791250.1		2496921	2496992	complete	NODE_6_length_224367_cov_358.710634:206939-207010
gene-b2379		2497057	2498295	complete	NODE_6_length_224367_cov_358.710634:207075-208313
cds-NP_416880.1		2497057	2498295	complete	NODE_6_length_224367_cov_358.710634:207075-208313
gene-b2380		2498671	2500368	complete	NODE_6_length_224367_cov_358.710634:208689-210386
cds-NP_416881.1		2498671	2500368	complete	NODE_6_length_224367_cov_358.710634:208689-210386
gene-b2381		2500383	2501117	complete	NODE_6_length_224367_cov_358.710634:210401-211135
cds-NP_416882.1		2500383	2501117	complete	NODE_6_length_224367_cov_358.710634:210401-211135
gene-b2382		2501130	2501987	complete	NODE_6_length_224367_cov_358.710634:211148-212005
cds-NP_416883.1		2501130	2501987	complete	NODE_6_length_224367_cov_358.710634:211148-212005
gene-b2383		2501990	2504485	complete	NODE_6_length_224367_cov_358.710634:212008-214503
cds-NP_416884.1		2501990	2504485	complete	NODE_6_length_224367_cov_358.710634:212008-214503
gene-b2384		2504510	2505547	complete	NODE_6_length_224367_cov_358.710634:214528-215565
cds-NP_416885.1		2504510	2505547	complete	NODE_6_length_224367_cov_358.710634:214528-215565
gene-b2385		2505547	2506632	complete	NODE_6_length_224367_cov_358.710634:215565-216650
cds-NP_416886.1		2505547	2506632	complete	NODE_6_length_224367_cov_358.710634:215565-216650
gene-b2386		2506647	2507894	complete	NODE_6_length_224367_cov_358.710634:216665-217912
cds-NP_416887.1		2506647	2507894	complete	NODE_6_length_224367_cov_358.710634:216665-217912
gene-b2387		2507916	2508242	complete	NODE_6_length_224367_cov_358.710634:217934-218260
cds-NP_416888.1		2507916	2508242	complete	NODE_6_length_224367_cov_358.710634:217934-218260
gene-b2388		2508461	2509426	complete	NODE_6_length_224367_cov_358.710634:218479-219444
cds-NP_416889.1		2508461	2509426	complete	NODE_6_length_224367_cov_358.710634:218479-219444
gene-b2389		2509630	2510886	complete	NODE_6_length_224367_cov_358.710634:219648-220904
cds-NP_416890.1		2509630	2510886	complete	NODE_6_length_224367_cov_358.710634:219648-220904
gene-b2390		2511001	2511327	complete	NODE_6_length_224367_cov_358.710634:221019-221345
cds-NP_416891.1		2511001	2511327	complete	NODE_6_length_224367_cov_358.710634:221019-221345
gene-b2392		2511468	2512706	complete	NODE_6_length_224367_cov_358.710634:221486-222724
cds-NP_416893.1		2511468	2512706	complete	NODE_6_length_224367_cov_358.710634:221486-222724
gene-b4819		2512687	2512776	complete	NODE_6_length_224367_cov_358.710634:222705-222794
cds-YP_010283913.1		2512687	2512776	complete	NODE_6_length_224367_cov_358.710634:222705-222794
gene-b2393		2513042	2514244	complete	NODE_6_length_224367_cov_358.710634:223060-224262
cds-NP_416894.1		2513042	2514244	complete	NODE_6_length_224367_cov_358.710634:223060-224262
id-NC_000913.3:2514273..2515617		2514273	2515617	complete	NODE_58_length_1345_cov_1094.507098:1345-1
gene-b2394		2514331	2515443	complete	NODE_58_length_1345_cov_1094.507098:1287-175
cds-NP_416895.2		2514331	2515443	complete	NODE_58_length_1345_cov_1094.507098:1287-175
gene-b2395		2515643	2517832	complete	NODE_47_length_5682_cov_354.639251:5580-3391
cds-NP_416896.4		2515643	2517832	complete	NODE_47_length_5682_cov_354.639251:5580-3391
gene-b2396		2518041	2518116	complete	NODE_47_length_5682_cov_354.639251:3182-3107
rna-b2396		2518041	2518116	complete	NODE_47_length_5682_cov_354.639251:3182-3107
exon-b2396-1		2518041	2518116	complete	NODE_47_length_5682_cov_354.639251:3182-3107
gene-b2397		2518156	2518231	complete	NODE_47_length_5682_cov_354.639251:3067-2992
rna-b2397		2518156	2518231	complete	NODE_47_length_5682_cov_354.639251:3067-2992
exon-b2397-1		2518156	2518231	complete	NODE_47_length_5682_cov_354.639251:3067-2992
gene-b2398		2518467	2518811	complete	NODE_47_length_5682_cov_354.639251:2756-2412
cds-NP_416897.2		2518467	2518811	complete	NODE_47_length_5682_cov_354.639251:2756-2412
gene-b2399		2518813	2519205	complete	NODE_47_length_5682_cov_354.639251:2410-2018
cds-NP_416898.3		2518813	2519205	complete	NODE_47_length_5682_cov_354.639251:2410-2018
gene-b2400		2519257	2520672	complete	NODE_47_length_5682_cov_354.639251:1966-551
cds-NP_416899.1		2519257	2520672	complete	NODE_47_length_5682_cov_354.639251:1966-551
gene-b2401		2520931	2521006	complete	NODE_47_length_5682_cov_354.639251:292-217
rna-b2401		2520931	2521006	complete	NODE_47_length_5682_cov_354.639251:292-217
exon-b2401-1		2520931	2521006	complete	NODE_47_length_5682_cov_354.639251:292-217
gene-b2405		2521593	2522477	complete	NODE_7_length_205025_cov_372.185906:204876-203992
cds-NP_416900.1		2521593	2522477	complete	NODE_7_length_205025_cov_372.185906:204876-203992
gene-b2406		2522729	2523985	complete	NODE_7_length_205025_cov_372.185906:203740-202484
cds-NP_416901.1		2522729	2523985	complete	NODE_7_length_205025_cov_372.185906:203740-202484
gene-b2407		2524045	2524878	complete	NODE_7_length_205025_cov_372.185906:202424-201591
cds-NP_416902.1		2524045	2524878	complete	NODE_7_length_205025_cov_372.185906:202424-201591
gene-b2408		2525127	2525891	complete	NODE_7_length_205025_cov_372.185906:201342-200578
cds-NP_416903.1		2525127	2525891	complete	NODE_7_length_205025_cov_372.185906:201342-200578
gene-b2409		2525930	2526856	complete	NODE_7_length_205025_cov_372.185906:200539-199613
cds-NP_416904.1		2525930	2526856	complete	NODE_7_length_205025_cov_372.185906:200539-199613
gene-b2410		2526946	2527944	complete	NODE_7_length_205025_cov_372.185906:199523-198525
cds-NP_416905.1		2526946	2527944	complete	NODE_7_length_205025_cov_372.185906:199523-198525
gene-b4546		2527941	2528159	complete	NODE_7_length_205025_cov_372.185906:198528-198310
cds-YP_588464.1		2527941	2528159	complete	NODE_7_length_205025_cov_372.185906:198528-198310
gene-b2411		2528161	2530176	complete	NODE_7_length_205025_cov_372.185906:198308-196293
cds-NP_416906.1		2528161	2530176	complete	NODE_7_length_205025_cov_372.185906:198308-196293
gene-b2412		2530247	2531233	complete	NODE_7_length_205025_cov_372.185906:196222-195236
cds-NP_416907.1		2530247	2531233	complete	NODE_7_length_205025_cov_372.185906:196222-195236
gene-b2413		2531463	2532224	complete	NODE_7_length_205025_cov_372.185906:195006-194245
cds-NP_416908.1		2531463	2532224	complete	NODE_7_length_205025_cov_372.185906:195006-194245
gene-b2414		2532409	2533380	complete	NODE_7_length_205025_cov_372.185906:194060-193089
cds-NP_416909.1		2532409	2533380	complete	NODE_7_length_205025_cov_372.185906:194060-193089
gene-b2415		2533764	2534021	complete	NODE_7_length_205025_cov_372.185906:192705-192448
cds-NP_416910.1		2533764	2534021	complete	NODE_7_length_205025_cov_372.185906:192705-192448
gene-b2416		2534066	2535793	complete	NODE_7_length_205025_cov_372.185906:192403-190676
cds-NP_416911.1		2534066	2535793	complete	NODE_7_length_205025_cov_372.185906:192403-190676
gene-b2417		2535834	2536343	complete	NODE_7_length_205025_cov_372.185906:190635-190126
cds-NP_416912.1		2535834	2536343	complete	NODE_7_length_205025_cov_372.185906:190635-190126
gene-b2418		2536386	2537237	complete	NODE_7_length_205025_cov_372.185906:190083-189232
cds-NP_416913.1		2536386	2537237	complete	NODE_7_length_205025_cov_372.185906:190083-189232
gene-b2419		2537342	2537716	complete	NODE_7_length_205025_cov_372.185906:189127-188753
cds-NP_416914.1		2537342	2537716	complete	NODE_7_length_205025_cov_372.185906:189127-188753
gene-b2420		2537749	2538483	complete	NODE_7_length_205025_cov_372.185906:188720-187986
cds-NP_416915.1		2537749	2538483	complete	NODE_7_length_205025_cov_372.185906:188720-187986
gene-b2421		2538672	2539583	complete	NODE_7_length_205025_cov_372.185906:187797-186886
cds-NP_416916.1		2538672	2539583	complete	NODE_7_length_205025_cov_372.185906:187797-186886
gene-b2422		2539717	2540814	complete	NODE_7_length_205025_cov_372.185906:186752-185655
cds-NP_416917.1		2539717	2540814	complete	NODE_7_length_205025_cov_372.185906:186752-185655
gene-b2423		2540804	2541679	complete	NODE_7_length_205025_cov_372.185906:185665-184790
cds-YP_026168.2		2540804	2541679	complete	NODE_7_length_205025_cov_372.185906:185665-184790
gene-b2424		2541679	2542512	complete	NODE_7_length_205025_cov_372.185906:184790-183957
cds-NP_416919.1		2541679	2542512	complete	NODE_7_length_205025_cov_372.185906:184790-183957
gene-b2425		2542512	2543528	complete	NODE_7_length_205025_cov_372.185906:183957-182941
cds-NP_416920.1		2542512	2543528	complete	NODE_7_length_205025_cov_372.185906:183957-182941
gene-b2426		2543832	2544623	complete	NODE_7_length_205025_cov_372.185906:182637-181846
cds-NP_416921.4		2543832	2544623	complete	NODE_7_length_205025_cov_372.185906:182637-181846
gene-b2427		2544752	2545609	complete	NODE_7_length_205025_cov_372.185906:181717-180860
cds-NP_416922.1		2544752	2545609	complete	NODE_7_length_205025_cov_372.185906:181717-180860
gene-b2428		2545773	2546669	complete	NODE_7_length_205025_cov_372.185906:180696-179800
cds-NP_416923.1		2545773	2546669	complete	NODE_7_length_205025_cov_372.185906:180696-179800
gene-b2429		2546673	2548097	complete	NODE_7_length_205025_cov_372.185906:179796-178372
cds-NP_416924.1		2546673	2548097	complete	NODE_7_length_205025_cov_372.185906:179796-178372
gene-b2430		2548102	2549406	complete	NODE_7_length_205025_cov_372.185906:178367-177063
cds-NP_416925.2		2548102	2549406	complete	NODE_7_length_205025_cov_372.185906:178367-177063
gene-b2431		2549646	2550545	complete	NODE_7_length_205025_cov_372.185906:176823-175924
cds-NP_416926.4		2549646	2550545	complete	NODE_7_length_205025_cov_372.185906:176823-175924
gene-b2432		2550641	2551216	complete	NODE_7_length_205025_cov_372.185906:175828-175253
cds-NP_416927.1		2550641	2551216	complete	NODE_7_length_205025_cov_372.185906:175828-175253
gene-b2433		2551277	2551726	complete	NODE_7_length_205025_cov_372.185906:175192-174743
cds-NP_416928.4		2551277	2551726	complete	NODE_7_length_205025_cov_372.185906:175192-174743
gene-b2434		2551713	2552138	complete	NODE_7_length_205025_cov_372.185906:174756-174331
cds-NP_416929.4		2551713	2552138	complete	NODE_7_length_205025_cov_372.185906:174756-174331
gene-b2435		2552352	2553221	complete	NODE_7_length_205025_cov_372.185906:174117-173248
cds-NP_416930.1		2552352	2553221	complete	NODE_7_length_205025_cov_372.185906:174117-173248
gene-b2436		2553225	2554124	complete	NODE_7_length_205025_cov_372.185906:173244-172345
cds-NP_416931.1		2553225	2554124	complete	NODE_7_length_205025_cov_372.185906:173244-172345
gene-b2437		2554130	2555182	complete	NODE_7_length_205025_cov_372.185906:172339-171287
cds-NP_416932.1		2554130	2555182	complete	NODE_7_length_205025_cov_372.185906:172339-171287
gene-b2438		2555228	2555728	complete	NODE_7_length_205025_cov_372.185906:171241-170741
cds-NP_416933.4		2555228	2555728	complete	NODE_7_length_205025_cov_372.185906:171241-170741
gene-b2439		2555741	2556400	complete	NODE_7_length_205025_cov_372.185906:170728-170069
cds-NP_416934.1		2555741	2556400	complete	NODE_7_length_205025_cov_372.185906:170728-170069
gene-b2440		2556410	2557297	complete	NODE_7_length_205025_cov_372.185906:170059-169172
cds-NP_416935.1		2556410	2557297	complete	NODE_7_length_205025_cov_372.185906:170059-169172
gene-b2441		2557318	2558679	complete	NODE_7_length_205025_cov_372.185906:169151-167790
cds-NP_416936.4		2557318	2558679	complete	NODE_7_length_205025_cov_372.185906:169151-167790
id-NC_000913.3:2558691..2565480		2558691	2565480	complete	NODE_7_length_205025_cov_372.185906:167778-160989
gene-b2442		2558858	2560066	complete	NODE_7_length_205025_cov_372.185906:167611-166403
cds-NP_416937.2		2558858	2560066	complete	NODE_7_length_205025_cov_372.185906:167611-166403
gene-b2443		2560257	2560898	complete	NODE_7_length_205025_cov_372.185906:166212-165571
cds-NP_416938.1		2560257	2560898	complete	NODE_7_length_205025_cov_372.185906:166212-165571
gene-b2444		2561368	2561613	complete	NODE_7_length_205025_cov_372.185906:165101-164856
cds-NP_416939.1		2561368	2561613	complete	NODE_7_length_205025_cov_372.185906:165101-164856
gene-b2445		2561625	2561993	complete	NODE_7_length_205025_cov_372.185906:164844-164476
cds-NP_416940.2		2561625	2561993	complete	NODE_7_length_205025_cov_372.185906:164844-164476
