ID or #		Start	End	Type	Contig
gene-b1910		1991914	1991987	complete	NODE_1_length_433760_cov_397.357256:77191-77118
rna-b1910		1991914	1991987	complete	NODE_1_length_433760_cov_397.357256:77191-77118
exon-b1910-1		1991914	1991987	complete	NODE_1_length_433760_cov_397.357256:77191-77118
gene-b1911		1992042	1992117	complete	NODE_1_length_433760_cov_397.357256:77063-76988
rna-b1911		1992042	1992117	complete	NODE_1_length_433760_cov_397.357256:77063-76988
exon-b1911-1		1992042	1992117	complete	NODE_1_length_433760_cov_397.357256:77063-76988
gene-b1912		1992269	1992817	complete	NODE_1_length_433760_cov_397.357256:76836-76288
cds-NP_416422.1		1992269	1992817	complete	NODE_1_length_433760_cov_397.357256:76836-76288
gene-b1913		1992874	1994706	complete	NODE_1_length_433760_cov_397.357256:76231-74399
cds-NP_416423.4		1992874	1994706	complete	NODE_1_length_433760_cov_397.357256:76231-74399
gene-b1914		1994703	1995359	complete	NODE_1_length_433760_cov_397.357256:74402-73746
cds-NP_416424.1		1994703	1995359	complete	NODE_1_length_433760_cov_397.357256:74402-73746
gene-b4752		1995655	1995831	complete	NODE_1_length_433760_cov_397.357256:73450-73274
cds-YP_009518796.1		1995655	1995831	complete	NODE_1_length_433760_cov_397.357256:73450-73274
gene-b1915		1995818	1996042	complete	NODE_1_length_433760_cov_397.357256:73287-73063
cds-NP_416425.1		1995818	1996042	complete	NODE_1_length_433760_cov_397.357256:73287-73063
gene-b1916		1996110	1996832	complete	NODE_1_length_433760_cov_397.357256:72995-72273
cds-NP_416426.1		1996110	1996832	complete	NODE_1_length_433760_cov_397.357256:72995-72273
gene-b4719		1996921	1997057	complete	NODE_1_length_433760_cov_397.357256:72184-72048
rna-b4719		1996921	1997057	complete	NODE_1_length_433760_cov_397.357256:72184-72048
exon-b4719-1		1996921	1997057	complete	NODE_1_length_433760_cov_397.357256:72184-72048
gene-b1917		1997062	1997814	complete	NODE_1_length_433760_cov_397.357256:72043-71291
cds-NP_416427.1		1997062	1997814	complete	NODE_1_length_433760_cov_397.357256:72043-71291
gene-b1918		1997811	1998479	complete	NODE_1_length_433760_cov_397.357256:71294-70626
cds-NP_416428.1		1997811	1998479	complete	NODE_1_length_433760_cov_397.357256:71294-70626
gene-b1919		1998494	1999480	complete	NODE_1_length_433760_cov_397.357256:70611-69625
cds-NP_416429.4		1998494	1999480	complete	NODE_1_length_433760_cov_397.357256:70611-69625
gene-b1920		1999585	2000385	complete	NODE_1_length_433760_cov_397.357256:69520-68720
cds-NP_416430.1		1999585	2000385	complete	NODE_1_length_433760_cov_397.357256:69520-68720
gene-b1921		2000473	2001024	complete	NODE_1_length_433760_cov_397.357256:68632-68081
cds-NP_416431.2		2000473	2001024	complete	NODE_1_length_433760_cov_397.357256:68632-68081
gene-b1922		2001070	2001789	complete	NODE_1_length_433760_cov_397.357256:68035-67316
cds-NP_416432.3		2001070	2001789	complete	NODE_1_length_433760_cov_397.357256:68035-67316
gene-b4827		2001912	2002106	complete	NODE_1_length_433760_cov_397.357256:67193-66999
rna-b4827		2001912	2002106	complete	NODE_1_length_433760_cov_397.357256:67193-66999
exon-b4827-1		2001912	2002106	complete	NODE_1_length_433760_cov_397.357256:67193-66999
gene-b1923		2002110	2003606	complete	NODE_1_length_433760_cov_397.357256:66995-65499
cds-NP_416433.1		2002110	2003606	complete	NODE_1_length_433760_cov_397.357256:66995-65499
gene-b1924		2003872	2005278	complete	NODE_1_length_433760_cov_397.357256:65233-63827
cds-NP_416434.1		2003872	2005278	complete	NODE_1_length_433760_cov_397.357256:65233-63827
gene-b1925		2005303	2005713	complete	NODE_1_length_433760_cov_397.357256:63802-63392
cds-NP_416435.1		2005303	2005713	complete	NODE_1_length_433760_cov_397.357256:63802-63392
gene-b1926		2005713	2006078	complete	NODE_1_length_433760_cov_397.357256:63392-63027
cds-NP_416436.1		2005713	2006078	complete	NODE_1_length_433760_cov_397.357256:63392-63027
gene-b1927		2006156	2007643	complete	NODE_1_length_433760_cov_397.357256:62949-61462
cds-NP_416437.1		2006156	2007643	complete	NODE_1_length_433760_cov_397.357256:62949-61462
gene-b1928		2007677	2008090	complete	NODE_1_length_433760_cov_397.357256:61428-61015
cds-NP_416438.1		2007677	2008090	complete	NODE_1_length_433760_cov_397.357256:61428-61015
gene-b1929		2008277	2009482	complete	NODE_1_length_433760_cov_397.357256:60828-59623
cds-NP_416439.1		2008277	2009482	complete	NODE_1_length_433760_cov_397.357256:60828-59623
gene-b1930		2009479	2009712	complete	NODE_1_length_433760_cov_397.357256:59626-59393
cds-NP_416440.1		2009479	2009712	complete	NODE_1_length_433760_cov_397.357256:59626-59393
gene-b1931		2009821	2010489	complete	NODE_1_length_433760_cov_397.357256:59284-58616
cds-YP_025310.1		2009821	2010489	complete	NODE_1_length_433760_cov_397.357256:59284-58616
gene-b1932		2010600	2011079	complete	NODE_1_length_433760_cov_397.357256:58505-58026
cds-NP_416442.1		2010600	2011079	complete	NODE_1_length_433760_cov_397.357256:58505-58026
gene-b4495		2011223	2012351	complete	NODE_1_length_433760_cov_397.357256:57882-56754
gene-b1936		2012502	2012780	complete	NODE_1_length_433760_cov_397.357256:56603-56325
id-b1936		2012502	2012663	complete	NODE_1_length_433760_cov_397.357256:56603-56442
gene-b1937		2012700	2013014	complete	NODE_1_length_433760_cov_397.357256:56405-56091
cds-NP_416447.1		2012700	2013014	complete	NODE_1_length_433760_cov_397.357256:56405-56091
gene-b1938		2013229	2014887	complete	NODE_1_length_433760_cov_397.357256:55876-54218
cds-NP_416448.1		2013229	2014887	complete	NODE_1_length_433760_cov_397.357256:55876-54218
gene-b1939		2014880	2015875	complete	NODE_1_length_433760_cov_397.357256:54225-53230
cds-NP_416449.1		2014880	2015875	complete	NODE_1_length_433760_cov_397.357256:54225-53230
gene-b1940		2015868	2016554	complete	NODE_1_length_433760_cov_397.357256:53237-52551
cds-NP_416450.2		2015868	2016554	complete	NODE_1_length_433760_cov_397.357256:53237-52551
gene-b1941		2016554	2017927	complete	NODE_1_length_433760_cov_397.357256:52551-51178
cds-NP_416451.1		2016554	2017927	complete	NODE_1_length_433760_cov_397.357256:52551-51178
gene-b1942		2017946	2018389	complete	NODE_1_length_433760_cov_397.357256:51159-50716
cds-NP_416452.1		2017946	2018389	complete	NODE_1_length_433760_cov_397.357256:51159-50716
gene-b1943		2018386	2019513	complete	NODE_1_length_433760_cov_397.357256:50719-49592
cds-NP_416453.1		2018386	2019513	complete	NODE_1_length_433760_cov_397.357256:50719-49592
gene-b1944		2019618	2020082	complete	NODE_1_length_433760_cov_397.357256:49487-49023
cds-NP_416454.1		2019618	2020082	complete	NODE_1_length_433760_cov_397.357256:49487-49023
gene-b1945		2020087	2021091	complete	NODE_1_length_433760_cov_397.357256:49018-48014
cds-NP_416455.1		2020087	2021091	complete	NODE_1_length_433760_cov_397.357256:49018-48014
gene-b1946		2021088	2021501	complete	NODE_1_length_433760_cov_397.357256:48017-47604
cds-NP_416456.1		2021088	2021501	complete	NODE_1_length_433760_cov_397.357256:48017-47604
gene-b1947		2021504	2021869	complete	NODE_1_length_433760_cov_397.357256:47601-47236
cds-NP_416457.4		2021504	2021869	complete	NODE_1_length_433760_cov_397.357256:47601-47236
gene-b1948		2021869	2022606	complete	NODE_1_length_433760_cov_397.357256:47236-46499
cds-NP_416458.1		2021869	2022606	complete	NODE_1_length_433760_cov_397.357256:47236-46499
gene-b1949		2022616	2022885	complete	NODE_1_length_433760_cov_397.357256:46489-46220
cds-NP_416459.1		2022616	2022885	complete	NODE_1_length_433760_cov_397.357256:46489-46220
gene-b1950		2022893	2023678	complete	NODE_1_length_433760_cov_397.357256:46212-45427
cds-NP_416460.1		2022893	2023678	complete	NODE_1_length_433760_cov_397.357256:46212-45427
gene-b1951		2023968	2024591	complete	NODE_1_length_433760_cov_397.357256:45137-44514
cds-NP_416461.1		2023968	2024591	complete	NODE_1_length_433760_cov_397.357256:45137-44514
gene-b1952		2024635	2024823	complete	NODE_1_length_433760_cov_397.357256:44470-44282
cds-NP_416462.1		2024635	2024823	complete	NODE_1_length_433760_cov_397.357256:44470-44282
gene-b1953		2024986	2025213	complete	NODE_1_length_433760_cov_397.357256:44119-43892
cds-NP_416463.4		2024986	2025213	complete	NODE_1_length_433760_cov_397.357256:44119-43892
gene-b1954		2025223	2025313	complete	NODE_1_length_433760_cov_397.357256:43882-43792
rna-b1954		2025223	2025313	complete	NODE_1_length_433760_cov_397.357256:43882-43792
exon-b1954-1		2025223	2025313	complete	NODE_1_length_433760_cov_397.357256:43882-43792
gene-b1955		2025511	2026326	complete	NODE_1_length_433760_cov_397.357256:43594-42779
cds-NP_416464.1		2025511	2026326	complete	NODE_1_length_433760_cov_397.357256:43594-42779
gene-b1956		2026323	2028017	complete	NODE_1_length_433760_cov_397.357256:42782-41088
cds-NP_416465.2		2026323	2028017	complete	NODE_1_length_433760_cov_397.357256:42782-41088
gene-b1957		2028188	2028370	complete	NODE_1_length_433760_cov_397.357256:40917-40735
cds-NP_416466.1		2028188	2028370	complete	NODE_1_length_433760_cov_397.357256:40917-40735
gene-b1958		2028449	2029366	complete	NODE_1_length_433760_cov_397.357256:40656-39739
cds-NP_416467.1		2028449	2029366	complete	NODE_1_length_433760_cov_397.357256:40656-39739
gene-b1959		2029539	2030459	complete	NODE_1_length_433760_cov_397.357256:39566-38646
cds-NP_416468.1		2029539	2030459	complete	NODE_1_length_433760_cov_397.357256:39566-38646
gene-b1960		2030448	2030918	complete	NODE_1_length_433760_cov_397.357256:38657-38187
cds-NP_416469.1		2030448	2030918	complete	NODE_1_length_433760_cov_397.357256:38657-38187
gene-b1961		2030899	2032317	complete	NODE_1_length_433760_cov_397.357256:38206-36788
cds-NP_416470.1		2030899	2032317	complete	NODE_1_length_433760_cov_397.357256:38206-36788
gene-b1962		2032384	2033079	complete	NODE_1_length_433760_cov_397.357256:36721-36026
cds-NP_416471.1		2032384	2033079	complete	NODE_1_length_433760_cov_397.357256:36721-36026
gene-b1963		2033119	2033421	complete	NODE_1_length_433760_cov_397.357256:35986-35684
cds-NP_416472.3		2033119	2033421	complete	NODE_1_length_433760_cov_397.357256:35986-35684
gene-b4603		2033649	2033739	complete	NODE_1_length_433760_cov_397.357256:35456-35366
rna-b4603		2033649	2033739	complete	NODE_1_length_433760_cov_397.357256:35456-35366
exon-b4603-1		2033649	2033739	complete	NODE_1_length_433760_cov_397.357256:35456-35366
gene-b4496		2034051	2035243	complete	NODE_1_length_433760_cov_397.357256:35054-33862
gene-b1967		2035835	2036686	complete	NODE_1_length_433760_cov_397.357256:33270-32419
cds-NP_416476.1		2035835	2036686	complete	NODE_1_length_433760_cov_397.357256:33270-32419
gene-b1968		2036794	2038152	complete	NODE_1_length_433760_cov_397.357256:32311-30953
cds-NP_416477.1		2036794	2038152	complete	NODE_1_length_433760_cov_397.357256:32311-30953
gene-b1969		2038152	2038823	complete	NODE_1_length_433760_cov_397.357256:30953-30282
cds-NP_416478.2		2038152	2038823	complete	NODE_1_length_433760_cov_397.357256:30953-30282
gene-b1970		2038956	2039369	complete	NODE_1_length_433760_cov_397.357256:30149-29736
cds-NP_416479.1		2038956	2039369	complete	NODE_1_length_433760_cov_397.357256:30149-29736
gene-b1971		2039478	2040482	complete	NODE_1_length_433760_cov_397.357256:29627-28623
cds-NP_416480.1		2039478	2040482	complete	NODE_1_length_433760_cov_397.357256:29627-28623
gene-b1972		2040483	2041118	complete	NODE_1_length_433760_cov_397.357256:28622-27987
cds-NP_416481.1		2040483	2041118	complete	NODE_1_length_433760_cov_397.357256:28622-27987
gene-b1973		2041375	2042025	complete	NODE_1_length_433760_cov_397.357256:27730-27080
cds-NP_416482.1		2041375	2042025	complete	NODE_1_length_433760_cov_397.357256:27730-27080
gene-b1974		2042368	2042898	complete	NODE_1_length_433760_cov_397.357256:26737-26207
cds-NP_416483.4		2042368	2042898	complete	NODE_1_length_433760_cov_397.357256:26737-26207
gene-b1975		2043468	2043557	complete	NODE_1_length_433760_cov_397.357256:25637-25548
rna-b1975		2043468	2043557	complete	NODE_1_length_433760_cov_397.357256:25637-25548
exon-b1975-1		2043468	2043557	complete	NODE_1_length_433760_cov_397.357256:25637-25548
gene-b1976		2043651	2044448	complete	NODE_1_length_433760_cov_397.357256:25454-24657
cds-NP_416484.2		2043651	2044448	complete	NODE_1_length_433760_cov_397.357256:25454-24657
gene-b1977		2044549	2044624	complete	NODE_1_length_433760_cov_397.357256:24556-24481
rna-b1977		2044549	2044624	complete	NODE_1_length_433760_cov_397.357256:24556-24481
exon-b1977-1		2044549	2044624	complete	NODE_1_length_433760_cov_397.357256:24556-24481
gene-b1978		2044938	2052014	complete	NODE_1_length_433760_cov_397.357256:24167-17091
cds-NP_416485.4		2044938	2052014	complete	NODE_1_length_433760_cov_397.357256:24167-17091
gene-b4497		2052276	2053328	complete	NODE_1_length_433760_cov_397.357256:16829-15777
gene-b1981		2053643	2054959	complete	NODE_1_length_433760_cov_397.357256:15462-14146
cds-NP_416488.1		2053643	2054959	complete	NODE_1_length_433760_cov_397.357256:15462-14146
gene-b1982		2055061	2056515	complete	NODE_1_length_433760_cov_397.357256:14044-12590
cds-NP_416489.1		2055061	2056515	complete	NODE_1_length_433760_cov_397.357256:14044-12590
gene-b1983		2056858	2057574	complete	NODE_1_length_433760_cov_397.357256:12247-11531
cds-NP_416490.1		2056858	2057574	complete	NODE_1_length_433760_cov_397.357256:12247-11531
gene-b1984		2058027	2058102	complete	NODE_1_length_433760_cov_397.357256:11078-11003
rna-b1984		2058027	2058102	complete	NODE_1_length_433760_cov_397.357256:11078-11003
exon-b1984-1		2058027	2058102	complete	NODE_1_length_433760_cov_397.357256:11078-11003
gene-b1985		2058203	2059846	complete	NODE_1_length_433760_cov_397.357256:10902-9259
cds-NP_416491.3		2058203	2059846	complete	NODE_1_length_433760_cov_397.357256:10902-9259
gene-b1986		2059851	2059926	complete	NODE_1_length_433760_cov_397.357256:9254-9179
rna-b1986		2059851	2059926	complete	NODE_1_length_433760_cov_397.357256:9254-9179
exon-b1986-1		2059851	2059926	complete	NODE_1_length_433760_cov_397.357256:9254-9179
gene-b1987		2059964	2060914	complete	NODE_1_length_433760_cov_397.357256:9141-8191
cds-NP_416492.1		2059964	2060914	complete	NODE_1_length_433760_cov_397.357256:9141-8191
gene-b1988		2061016	2061933	complete	NODE_1_length_433760_cov_397.357256:8089-7172
cds-NP_416493.1		2061016	2061933	complete	NODE_1_length_433760_cov_397.357256:8089-7172
gene-b1989		2062260	2062335	complete	NODE_1_length_433760_cov_397.357256:6845-6770
rna-b1989		2062260	2062335	complete	NODE_1_length_433760_cov_397.357256:6845-6770
exon-b1989-1		2062260	2062335	complete	NODE_1_length_433760_cov_397.357256:6845-6770
gene-b1990		2062391	2063323	complete	NODE_1_length_433760_cov_397.357256:6714-5782
cds-NP_416494.1		2062391	2063323	complete	NODE_1_length_433760_cov_397.357256:6714-5782
gene-b1991		2063388	2064467	complete	NODE_1_length_433760_cov_397.357256:5717-4638
cds-NP_416495.1		2063388	2064467	complete	NODE_1_length_433760_cov_397.357256:5717-4638
gene-b1992		2064479	2065222	complete	NODE_1_length_433760_cov_397.357256:4626-3883
cds-NP_416496.1		2064479	2065222	complete	NODE_1_length_433760_cov_397.357256:4626-3883
gene-b1993		2065219	2065764	complete	NODE_1_length_433760_cov_397.357256:3886-3341
cds-NP_416497.1		2065219	2065764	complete	NODE_1_length_433760_cov_397.357256:3886-3341
id-NC_000913.3:2066020..2078748		2066020	2078748	partial	NODE_1_length_433760_cov_397.357256:3085-1,NODE_38_length_31626_cov_386.973597:31626-23075
gene-b4639		2066068	2066154	complete	NODE_1_length_433760_cov_397.357256:3037-2951
id-NC_000913.3:2066159..2067353		2066159	2067353	complete	NODE_1_length_433760_cov_397.357256:2946-1752
gene-b1994		2066305	2067285	complete	NODE_1_length_433760_cov_397.357256:2800-1820
cds-NP_416498.2		2066305	2067285	complete	NODE_1_length_433760_cov_397.357256:2800-1820
gene-b4640		2067360	2067892	complete	NODE_1_length_433760_cov_397.357256:1745-1213
gene-b4641		2068261	2068419	complete	NODE_1_length_433760_cov_397.357256:844-686
gene-b4582		2068635	2070474	partial	NODE_1_length_433760_cov_397.357256:470-1,NODE_38_length_31626_cov_386.973597:31626-31349
cds-gnl|b4582|CDS%3D2117		2068635	2068940	complete	NODE_1_length_433760_cov_397.357256:470-165
cds-gnl|b4582|CDS%3D2117		2070277	2070474	complete	NODE_38_length_31626_cov_386.973597:31546-31349
id-b4582		2068635	2068940	complete	NODE_1_length_433760_cov_397.357256:470-165
id-b4582-2		2070277	2070474	complete	NODE_38_length_31626_cov_386.973597:31546-31349
gene-b1999		2070786	2071211	complete	NODE_38_length_31626_cov_386.973597:31037-30612
gene-b4435		2071317	2071511	complete	NODE_38_length_31626_cov_386.973597:30506-30312
rna-b4435		2071317	2071511	complete	NODE_38_length_31626_cov_386.973597:30506-30312
exon-b4435-1		2071317	2071511	complete	NODE_38_length_31626_cov_386.973597:30506-30312
gene-b2000		2071539	2074658	complete	NODE_38_length_31626_cov_386.973597:30284-27165
cds-YP_026164.1		2071539	2074658	complete	NODE_38_length_31626_cov_386.973597:30284-27165
gene-b2001		2074779	2076311	complete	NODE_38_length_31626_cov_386.973597:27044-25512
cds-NP_416505.2		2074779	2076311	complete	NODE_38_length_31626_cov_386.973597:27044-25512
gene-b2002		2076308	2076754	complete	NODE_38_length_31626_cov_386.973597:25515-25069
cds-NP_416506.1		2076308	2076754	complete	NODE_38_length_31626_cov_386.973597:25515-25069
gene-b2003		2076817	2077038	complete	NODE_38_length_31626_cov_386.973597:25006-24785
cds-NP_416507.1		2076817	2077038	complete	NODE_38_length_31626_cov_386.973597:25006-24785
gene-b2004		2077112	2077480	complete	NODE_38_length_31626_cov_386.973597:24711-24343
cds-NP_416508.1		2077112	2077480	complete	NODE_38_length_31626_cov_386.973597:24711-24343
gene-b2005		2077569	2077943	complete	NODE_38_length_31626_cov_386.973597:24254-23880
cds-NP_416509.1		2077569	2077943	complete	NODE_38_length_31626_cov_386.973597:24254-23880
gene-b2006		2077940	2078134	complete	NODE_38_length_31626_cov_386.973597:23883-23689
cds-YP_009518797.1		2077940	2078134	complete	NODE_38_length_31626_cov_386.973597:23883-23689
gene-b4642		2078549	2078677	complete	NODE_38_length_31626_cov_386.973597:23274-23146
gene-b4538		2078575	2078931	complete	NODE_38_length_31626_cov_386.973597:23248-22892
cds-YP_009518798.1		2078575	2078931	complete	NODE_38_length_31626_cov_386.973597:23248-22892
gene-b2007		2079032	2079361	complete	NODE_38_length_31626_cov_386.973597:22791-22462
cds-NP_416511.4		2079032	2079361	complete	NODE_38_length_31626_cov_386.973597:22791-22462
gene-b4818		2079427	2079477	complete	NODE_38_length_31626_cov_386.973597:22396-22346
cds-YP_010283912.1		2079427	2079477	complete	NODE_38_length_31626_cov_386.973597:22396-22346
gene-b2008		2079533	2080591	complete	NODE_38_length_31626_cov_386.973597:22290-21232
cds-NP_416512.1		2079533	2080591	complete	NODE_38_length_31626_cov_386.973597:22290-21232
gene-b2009		2080789	2081262	complete	NODE_38_length_31626_cov_386.973597:21034-20561
cds-NP_416513.1		2080789	2081262	complete	NODE_38_length_31626_cov_386.973597:21034-20561
gene-b2010		2081381	2082547	complete	NODE_38_length_31626_cov_386.973597:20442-19276
cds-NP_416514.4		2081381	2082547	complete	NODE_38_length_31626_cov_386.973597:20442-19276
gene-b2011		2082756	2084183	complete	NODE_38_length_31626_cov_386.973597:19067-17640
cds-NP_416515.1		2082756	2084183	complete	NODE_38_length_31626_cov_386.973597:19067-17640
gene-b2012		2084226	2084453	complete	NODE_38_length_31626_cov_386.973597:17597-17370
cds-NP_416516.1		2084226	2084453	complete	NODE_38_length_31626_cov_386.973597:17597-17370
gene-b2013		2084467	2085525	complete	NODE_38_length_31626_cov_386.973597:17356-16298
cds-NP_416517.1		2084467	2085525	complete	NODE_38_length_31626_cov_386.973597:17356-16298
gene-b2014		2085704	2087062	complete	NODE_38_length_31626_cov_386.973597:16119-14761
cds-NP_416518.2		2085704	2087062	complete	NODE_38_length_31626_cov_386.973597:16119-14761
gene-b4678		2087052	2087114	complete	NODE_38_length_31626_cov_386.973597:14771-14709
cds-YP_002791246.1		2087052	2087114	complete	NODE_38_length_31626_cov_386.973597:14771-14709
gene-b2015		2087329	2088258	complete	NODE_38_length_31626_cov_386.973597:14494-13565
cds-NP_416519.4		2087329	2088258	complete	NODE_38_length_31626_cov_386.973597:14494-13565
gene-b2016		2088304	2089128	complete	NODE_38_length_31626_cov_386.973597:13519-12695
cds-NP_416520.1		2088304	2089128	complete	NODE_38_length_31626_cov_386.973597:13519-12695
gene-b4539		2089211	2089465	complete	NODE_38_length_31626_cov_386.973597:12612-12358
cds-YP_588458.1		2089211	2089465	complete	NODE_38_length_31626_cov_386.973597:12612-12358
gene-b2017		2089462	2089713	complete	NODE_38_length_31626_cov_386.973597:12361-12110
cds-NP_416521.2		2089462	2089713	complete	NODE_38_length_31626_cov_386.973597:12361-12110
gene-b2018		2089996	2090046	complete	NODE_38_length_31626_cov_386.973597:11827-11777
cds-NP_416522.1		2089996	2090046	complete	NODE_38_length_31626_cov_386.973597:11827-11777
gene-b2019		2090192	2091091	complete	NODE_38_length_31626_cov_386.973597:11631-10732
cds-NP_416523.1		2090192	2091091	complete	NODE_38_length_31626_cov_386.973597:11631-10732
gene-b2020		2091097	2092401	complete	NODE_38_length_31626_cov_386.973597:10726-9422
cds-NP_416524.1		2091097	2092401	complete	NODE_38_length_31626_cov_386.973597:10726-9422
gene-b2021		2092398	2093468	complete	NODE_38_length_31626_cov_386.973597:9425-8355
cds-NP_416525.1		2092398	2093468	complete	NODE_38_length_31626_cov_386.973597:9425-8355
gene-b2022		2093468	2094535	complete	NODE_38_length_31626_cov_386.973597:8355-7288
cds-NP_416526.4		2093468	2094535	complete	NODE_38_length_31626_cov_386.973597:8355-7288
gene-b2023		2094535	2095125	complete	NODE_38_length_31626_cov_386.973597:7288-6698
cds-NP_416527.1		2094535	2095125	complete	NODE_38_length_31626_cov_386.973597:7288-6698
gene-b2024		2095125	2095862	complete	NODE_38_length_31626_cov_386.973597:6698-5961
cds-NP_416528.2		2095125	2095862	complete	NODE_38_length_31626_cov_386.973597:6698-5961
gene-b2025		2095844	2096620	complete	NODE_38_length_31626_cov_386.973597:5979-5203
cds-NP_416529.1		2095844	2096620	complete	NODE_38_length_31626_cov_386.973597:5979-5203
gene-b2026		2096614	2097225	complete	NODE_38_length_31626_cov_386.973597:5209-4598
cds-NP_416530.1		2096614	2097225	complete	NODE_38_length_31626_cov_386.973597:5209-4598
gene-b2027		2097321	2098301	complete	NODE_38_length_31626_cov_386.973597:4502-3522
cds-NP_416531.4		2097321	2098301	complete	NODE_38_length_31626_cov_386.973597:4502-3522
gene-b2028		2098447	2099613	complete	NODE_38_length_31626_cov_386.973597:3376-2210
cds-NP_416532.1		2098447	2099613	complete	NODE_38_length_31626_cov_386.973597:3376-2210
gene-b2029		2099862	2101268	complete	NODE_38_length_31626_cov_386.973597:1961-555
cds-NP_416533.1		2099862	2101268	complete	NODE_38_length_31626_cov_386.973597:1961-555
gene-b4571		2101396	2103389	partial	NODE_38_length_31626_cov_386.973597:427-1,NODE_20_length_67374_cov_383.169606:1-518
cds-gnl|b4571|CDS%3D2157		2102944	2103389	complete	NODE_20_length_67374_cov_383.169606:73-518
cds-gnl|b4571|CDS%3D2157		2101396	2101744	complete	NODE_38_length_31626_cov_386.973597:427-79
id-b4571		2101396	2101744	complete	NODE_38_length_31626_cov_386.973597:427-79
id-b4571-2		2102944	2103389	complete	NODE_20_length_67374_cov_383.169606:73-518
gene-b2032		2103391	2104509	complete	NODE_20_length_67374_cov_383.169606:520-1638
cds-NP_416536.1		2103391	2104509	complete	NODE_20_length_67374_cov_383.169606:520-1638
gene-b2033		2104494	2105084	complete	NODE_20_length_67374_cov_383.169606:1623-2213
cds-NP_416537.1		2104494	2105084	complete	NODE_20_length_67374_cov_383.169606:1623-2213
gene-b2034		2105065	2106057	complete	NODE_20_length_67374_cov_383.169606:2194-3186
cds-NP_416538.1		2105065	2106057	complete	NODE_20_length_67374_cov_383.169606:2194-3186
gene-b2035		2106060	2107226	complete	NODE_20_length_67374_cov_383.169606:3189-4355
cds-NP_416539.1		2106060	2107226	complete	NODE_20_length_67374_cov_383.169606:3189-4355
gene-b2036		2107226	2108329	complete	NODE_20_length_67374_cov_383.169606:4355-5458
cds-NP_416540.1		2107226	2108329	complete	NODE_20_length_67374_cov_383.169606:4355-5458
gene-b2037		2108337	2109584	complete	NODE_20_length_67374_cov_383.169606:5466-6713
cds-NP_416541.1		2108337	2109584	complete	NODE_20_length_67374_cov_383.169606:5466-6713
gene-b2038		2109581	2110138	complete	NODE_20_length_67374_cov_383.169606:6710-7267
cds-NP_416542.1		2109581	2110138	complete	NODE_20_length_67374_cov_383.169606:6710-7267
gene-b2039		2110138	2111019	complete	NODE_20_length_67374_cov_383.169606:7267-8148
cds-NP_416543.1		2110138	2111019	complete	NODE_20_length_67374_cov_383.169606:7267-8148
gene-b2040		2111077	2111976	complete	NODE_20_length_67374_cov_383.169606:8206-9105
cds-NP_416544.1		2111077	2111976	complete	NODE_20_length_67374_cov_383.169606:8206-9105
gene-b2041		2111976	2113061	complete	NODE_20_length_67374_cov_383.169606:9105-10190
cds-NP_416545.1		2111976	2113061	complete	NODE_20_length_67374_cov_383.169606:9105-10190
gene-b2042		2113434	2114327	complete	NODE_20_length_67374_cov_383.169606:10563-11456
cds-NP_416546.1		2113434	2114327	complete	NODE_20_length_67374_cov_383.169606:10563-11456
gene-b2043		2114502	2115896	complete	NODE_20_length_67374_cov_383.169606:11631-13025
cds-NP_416547.1		2114502	2115896	complete	NODE_20_length_67374_cov_383.169606:11631-13025
gene-b2044		2115907	2117127	complete	NODE_20_length_67374_cov_383.169606:13036-14256
cds-NP_416548.1		2115907	2117127	complete	NODE_20_length_67374_cov_383.169606:13036-14256
gene-b2045		2117124	2118404	complete	NODE_20_length_67374_cov_383.169606:14253-15533
cds-NP_416549.1		2117124	2118404	complete	NODE_20_length_67374_cov_383.169606:14253-15533
gene-b2046		2118680	2120158	complete	NODE_20_length_67374_cov_383.169606:15809-17287
cds-NP_416550.1		2118680	2120158	complete	NODE_20_length_67374_cov_383.169606:15809-17287
gene-b2047		2120160	2121554	complete	NODE_20_length_67374_cov_383.169606:17289-18683
cds-NP_416551.1		2120160	2121554	complete	NODE_20_length_67374_cov_383.169606:17289-18683
gene-b2048		2121609	2122979	complete	NODE_20_length_67374_cov_383.169606:18738-20108
cds-NP_416552.1		2121609	2122979	complete	NODE_20_length_67374_cov_383.169606:18738-20108
gene-b2049		2123084	2124520	complete	NODE_20_length_67374_cov_383.169606:20213-21649
cds-NP_416553.1		2123084	2124520	complete	NODE_20_length_67374_cov_383.169606:20213-21649
gene-b2050		2124523	2125746	complete	NODE_20_length_67374_cov_383.169606:21652-22875
cds-NP_416554.1		2124523	2125746	complete	NODE_20_length_67374_cov_383.169606:21652-22875
gene-b2051		2125743	2126222	complete	NODE_20_length_67374_cov_383.169606:22872-23351
cds-NP_416555.2		2125743	2126222	complete	NODE_20_length_67374_cov_383.169606:22872-23351
gene-b2052		2126225	2127190	complete	NODE_20_length_67374_cov_383.169606:23354-24319
cds-NP_416556.1		2126225	2127190	complete	NODE_20_length_67374_cov_383.169606:23354-24319
gene-b2053		2127193	2128314	complete	NODE_20_length_67374_cov_383.169606:24322-25443
cds-NP_416557.1		2127193	2128314	complete	NODE_20_length_67374_cov_383.169606:24322-25443
gene-b2054		2128340	2128888	complete	NODE_20_length_67374_cov_383.169606:25469-26017
