ID or #		Start	End	Type	Contig
gene-b2094		2174597	2175049	complete	3404:4424-4876
cds-NP_416597.1		2174597	2175049	complete	3404:4424-4876
gene-b2095		2175059	2176321	complete	3404:4886-6148
cds-NP_416598.1		2175059	2176321	complete	3404:4886-6148
gene-b2096		2176350	2177204	complete	3404:6177-7031
cds-NP_416599.2		2176350	2177204	complete	3404:6177-7031
gene-b2097		2177512	2178564	complete	3404:7339-8391
cds-NP_416600.4		2177512	2178564	complete	3404:7339-8391
gene-b2098		2178821	2180098	complete	3404:8648-9925
cds-NP_416601.1		2178821	2180098	complete	3404:8648-9925
gene-b2099		2180095	2181099	complete	3404:9922-10926
cds-NP_416602.1		2180095	2181099	complete	3404:9922-10926
gene-b2100		2181096	2182061	complete	3404:10923-11888
cds-NP_416603.1		2181096	2182061	complete	3404:10923-11888
gene-b2101		2182035	2182781	complete	3404:11862-12608
cds-NP_416604.1		2182035	2182781	complete	3404:11862-12608
gene-b2102		2182833	2183651	complete	3404:12660-13478
cds-NP_416605.2		2182833	2183651	complete	3404:12660-13478
gene-b2103		2183716	2184516	complete	3404:13543-14343
cds-NP_416606.1		2183716	2184516	complete	3404:13543-14343
gene-b2104		2184513	2185301	complete	3404:14340-15128
cds-NP_416607.1		2184513	2185301	complete	3404:14340-15128
gene-b2105		2185524	2185796	complete	3404:15351-15623
cds-NP_416608.1		2185524	2185796	complete	3404:15351-15623
gene-b2106		2185917	2186741	complete	3404:15744-16568
cds-NP_416609.1		2185917	2186741	complete	3404:15744-16568
gene-b2107		2186960	2187298	complete	3404:16787-17125
cds-NP_416610.4		2186960	2187298	complete	3404:16787-17125
gene-b2108		2187380	2188414	complete	3404:17207-18241
cds-NP_416611.1		2187380	2188414	complete	3404:17207-18241
gene-b2109		2188430	2190910	complete	3404:18257-20737
cds-NP_416612.1		2188430	2190910	complete	3404:18257-20737
gene-b2110		2190926	2191645	complete	3404:20753-21472
cds-NP_416613.1		2190926	2191645	complete	3404:20753-21472
gene-b2111		2191680	2192222	complete	3404:21507-22049
cds-NP_416614.1		2191680	2192222	complete	3404:21507-22049
gene-b2112		2192515	2192796	complete	3404:22342-22623
cds-NP_416615.1		2192515	2192796	complete	3404:22342-22623
gene-b2113		2193059	2194168	complete	3404:22886-23995
cds-NP_416616.4		2193059	2194168	complete	3404:22886-23995
gene-b2114		2194300	2196333	complete	3404:24127-26160
cds-NP_416617.1		2194300	2196333	complete	3404:24127-26160
gene-b2115		2196474	2197298	complete	3404:26301-27125
cds-YP_009518799.1		2196474	2197298	complete	3404:26301-27125
gene-b4499		2197410	2200269	complete	3404:27237-30096
gene-b2118		2200279	2203911	complete	3404:30106-33738
cds-NP_416621.1		2200279	2203911	complete	3404:30106-33738
gene-b4541		2203972	2204289	complete	3404:33799-34116
cds-YP_588459.1		2203972	2204289	complete	3404:33799-34116
gene-b2119		2204596	2205684	complete	3404:34423-35511
cds-NP_416623.2		2204596	2205684	complete	3404:34423-35511
gene-b2120		2205695	2207974	complete	3404:35522-37801
cds-NP_416624.1		2205695	2207974	complete	3404:35522-37801
gene-b2121		2207967	2209103	complete	3404:37794-38930
cds-NP_416625.1		2207967	2209103	complete	3404:37794-38930
gene-b2122		2209100	2210944	complete	3404:38927-40771
cds-YP_009518800.1		2209100	2210944	complete	3404:38927-40771
gene-b2123		2211225	2211686	complete	3404:41052-41513
cds-NP_416627.2		2211225	2211686	complete	3404:41052-41513
gene-b2124		2211726	2212196	complete	3404:41553-42023
cds-NP_416628.1		2211726	2212196	complete	3404:41553-42023
gene-b2125		2212243	2212962	complete	3404:42070-42789
cds-NP_416629.4		2212243	2212962	complete	3404:42070-42789
gene-b2126		2212959	2214644	complete	3404:42786-44471
cds-NP_416630.1		2212959	2214644	complete	3404:42786-44471
gene-b2127		2214866	2215597	complete	3404:44693-45424
cds-NP_416631.1		2214866	2215597	complete	3404:44693-45424
gene-b4542		2215657	2215764	complete	3404:45484-45591
cds-YP_588460.1		2215657	2215764	complete	3404:45484-45591
gene-b2128		2215745	2216476	complete	3404:45572-46303
cds-NP_416632.1		2215745	2216476	complete	3404:45572-46303
gene-b2129		2216481	2217407	complete	3404:46308-47234
cds-NP_416633.1		2216481	2217407	complete	3404:46308-47234
gene-b2130		2217400	2218557	complete	3404:47227-48384
cds-NP_416634.1		2217400	2218557	complete	3404:47227-48384
gene-b2131		2218564	2219481	complete	3404:48391-49308
cds-NP_416635.1		2218564	2219481	complete	3404:48391-49308
gene-b2132		2219692	2221989	complete	3404:49519-51816
cds-NP_416636.1		2219692	2221989	complete	3404:49519-51816
gene-b2133		2222185	2223900	complete	3404:52012-53727
cds-NP_416637.1		2222185	2223900	complete	3404:52012-53727
gene-b2134		2223938	2224870	complete	3404:53765-54697
cds-NP_416638.4		2223938	2224870	complete	3404:53765-54697
gene-b2135		2225044	2225631	complete	3404:54871-55458
cds-NP_416639.2		2225044	2225631	complete	3404:54871-55458
gene-b2136		2225801	2226379	complete	3404:55628-56206
cds-NP_416640.2		2225801	2226379	complete	3404:55628-56206
gene-b2137		2226509	2227270	complete	3404:56336-57097
cds-NP_416641.1		2226509	2227270	complete	3404:56336-57097
gene-b2139		2227323	2228758	complete	3404:57150-58585
gene-b4679		2228982	2229065	complete	3404:58809-58892
cds-YP_002791249.1		2228982	2229065	complete	3404:58809-58892
gene-b2140		2229438	2230385	complete	3404:59265-60212
cds-NP_416645.1		2229438	2230385	complete	3404:59265-60212
gene-b2141		2230624	2231022	complete	3404:60451-60849
cds-NP_416646.1		2230624	2231022	complete	3404:60451-60849
gene-b2142		2231019	2231714	complete	3404:60846-61541
cds-NP_416647.1		2231019	2231714	complete	3404:60846-61541
gene-b2143		2231844	2232728	complete	3404:61671-62555
cds-NP_416648.1		2231844	2232728	complete	3404:61671-62555
gene-b2144		2232878	2233597	complete	3404:62705-63424
cds-NP_416649.1		2232878	2233597	complete	3404:62705-63424
gene-b2145		2233600	2233839	complete	3404:63427-63666
cds-NP_416650.1		2233600	2233839	complete	3404:63427-63666
gene-b2146		2234033	2235271	complete	3404:63860-65098
cds-NP_416651.1		2234033	2235271	complete	3404:63860-65098
gene-b2147		2235265	2236500	complete	3404:65092-66327
cds-NP_416652.4		2235265	2236500	complete	3404:65092-66327
gene-b2148		2236743	2237753	complete	3404:66570-67580
cds-NP_416653.1		2236743	2237753	complete	3404:66570-67580
gene-b2149		2237769	2239289	complete	3404:67596-69116
cds-NP_416654.1		2237769	2239289	complete	3404:67596-69116
gene-b2150		2239350	2240348	complete	3404:69177-70175
cds-NP_416655.1		2239350	2240348	complete	3404:69177-70175
gene-b2151		2240628	2241668	complete	3404:70455-71495
cds-NP_416656.1		2240628	2241668	complete	3404:70455-71495
gene-b2152		2241810	2242967	complete	3404:71637-72794
cds-NP_416657.1		2241810	2242967	complete	3404:71637-72794
gene-b2153		2242984	2243652	complete	3404:72811-73479
cds-NP_416658.1		2242984	2243652	complete	3404:72811-73479
gene-b2154		2243910	2244746	complete	3404:73737-74573
cds-NP_416659.1		2243910	2244746	complete	3404:73737-74573
gene-b2155		2244778	2246769	complete	3404:74605-76596
cds-NP_416660.1		2244778	2246769	complete	3404:74605-76596
gene-b2156		2247063	2248532	complete	3404:76890-78359
cds-NP_416661.1		2247063	2248532	complete	3404:76890-78359
gene-b2157		2248737	2249618	complete	3404:78564-79445
cds-NP_416662.1		2248737	2249618	complete	3404:78564-79445
gene-b2158		2249717	2250766	complete	3404:79544-80593
cds-NP_416663.1		2249717	2250766	complete	3404:79544-80593
gene-b2159		2250840	2251697	complete	3404:80667-81524
cds-NP_416664.1		2250840	2251697	complete	3404:80667-81524
gene-b2160		2251700	2252788	partial	3404:81527-82342
cds-NP_416665.1		2251700	2252788	partial	3404:81527-82342
gene-b2161		2252895	2254145	partial	3404:82506-83678
cds-NP_416666.1		2252895	2254145	partial	3404:82506-83678
gene-b2162		2254245	2255186	complete	3404:83778-84719
cds-NP_416667.1		2254245	2255186	complete	3404:83778-84719
gene-b2163		2255355	2256014	complete	3404:84888-85547
cds-NP_416668.3		2255355	2256014	complete	3404:84888-85547
gene-b2164		2256085	2257335	complete	3404:85618-86868
cds-NP_416669.1		2256085	2257335	complete	3404:85618-86868
gene-b2165		2257429	2258367	complete	3404:86962-87900
cds-NP_416670.1		2257429	2258367	complete	3404:86962-87900
gene-b2166		2258355	2259296	complete	3404:87888-88829
cds-NP_416671.1		2258355	2259296	complete	3404:87888-88829
gene-b2167		2259719	2261410	complete	3404:89252-90943
cds-NP_416672.1		2259719	2261410	complete	3404:89252-90943
gene-b2168		2261427	2262365	complete	3404:90960-91898
cds-NP_416673.1		2261427	2262365	complete	3404:90960-91898
gene-b2169		2262365	2263495	complete	3404:91898-93028
cds-NP_416674.1		2262365	2263495	complete	3404:91898-93028
gene-b2170		2263863	2265044	complete	3404:93396-94577
cds-NP_416675.1		2263863	2265044	complete	3404:93396-94577
gene-b4502		2265041	2265295	complete	3404:94574-94828
cds-YP_588461.1		2265041	2265295	complete	3404:94574-94828
gene-b2171		2265450	2266022	complete	3404:94983-95555
cds-NP_416676.4		2265450	2266022	complete	3404:94983-95555
gene-b2172		2266245	2267711	complete	3404:95778-97244
cds-NP_416677.1		2266245	2267711	complete	3404:95778-97244
gene-b2173		2267829	2268815	complete	3404:97362-98348
cds-NP_416678.1		2267829	2268815	complete	3404:97362-98348
gene-b2174		2268854	2269567	complete	3404:98387-99100
cds-NP_416679.4		2268854	2269567	complete	3404:98387-99100
gene-b2175		2269979	2270545	complete	3404:99512-100078
cds-NP_416680.1		2269979	2270545	complete	3404:99512-100078
gene-b2176		2270726	2272282	complete	3404:100259-101815
cds-NP_416681.1		2270726	2272282	complete	3404:100259-101815
gene-b2177		2272364	2274178	complete	3404:101897-103711
cds-NP_416682.4		2272364	2274178	complete	3404:101897-103711
gene-b2178		2274179	2275273	complete	3404:103712-104806
cds-NP_416683.1		2274179	2275273	complete	3404:103712-104806
gene-b2179		2275273	2276298	complete	3404:104806-105831
cds-NP_416684.1		2275273	2276298	complete	3404:104806-105831
gene-b2180		2276300	2277889	complete	3404:105833-107422
cds-NP_416685.1		2276300	2277889	complete	3404:105833-107422
gene-b2181		2277893	2278237	complete	3404:107426-107770
cds-NP_416686.1		2277893	2278237	complete	3404:107426-107770
gene-b2182		2278570	2279760	complete	3404:108103-109293
cds-NP_416687.1		2278570	2279760	complete	3404:108103-109293
gene-b2183		2279788	2280483	complete	3404:109321-110016
cds-NP_416688.1		2279788	2280483	complete	3404:109321-110016
gene-b2184		2280632	2282392	complete	3404:110165-111925
cds-NP_416689.1		2280632	2282392	complete	3404:110165-111925
gene-b2185		2282517	2282801	complete	3404:112050-112334
cds-NP_416690.1		2282517	2282801	complete	3404:112050-112334
gene-b2186		2282940	2283947	complete	3404:112473-113480
cds-NP_416691.1		2282940	2283947	complete	3404:112473-113480
gene-b2187		2284129	2284356	complete	3404:113662-113889
cds-NP_416692.1		2284129	2284356	complete	3404:113662-113889
gene-b2188		2284376	2286136	complete	3404:113909-115669
cds-NP_416693.1		2284376	2286136	complete	3404:113909-115669
gene-b2189		2286211	2286287	complete	3404:115744-115820
rna-b2189		2286211	2286287	complete	3404:115744-115820
exon-b2189-1		2286211	2286287	complete	3404:115744-115820
gene-b2190		2286390	2290180	partial	3404:115923-118470
cds-gnl|b2190|CDS%3D2322		2290114	2290180	complete	3407:25-91
cds-gnl|b2190|CDS%3D2322		2286390	2288914	complete	3404:115923-118447
id-b2190		2286390	2288914	complete	3404:115923-118447
id-b2190-2		2290114	2290180	complete	3407:25-91
gene-b2193		2290500	2291147	complete	3407:411-1058
cds-NP_416697.1		2290500	2291147	complete	3407:411-1058
gene-b2194		2291358	2292410	complete	3407:1269-2321
cds-NP_416698.1		2291358	2292410	complete	3407:1269-2321
gene-b2195		2292407	2292964	complete	3407:2318-2875
cds-NP_416699.1		2292407	2292964	complete	3407:2318-2875
gene-b2196		2292961	2294904	complete	3407:2872-4815
cds-NP_416700.1		2292961	2294904	complete	3407:2872-4815
gene-b2197		2294901	2295380	complete	3407:4812-5291
cds-NP_416701.1		2294901	2295380	complete	3407:4812-5291
gene-b2198		2295377	2295586	complete	3407:5288-5497
cds-NP_416702.1		2295377	2295586	complete	3407:5288-5497
gene-b2199		2295583	2296320	complete	3407:5494-6231
cds-NP_416703.1		2295583	2296320	complete	3407:5494-6231
gene-b2200		2296362	2297024	complete	3407:6273-6935
cds-NP_416704.1		2296362	2297024	complete	3407:6273-6935
gene-b2201		2297021	2297644	complete	3407:6932-7555
cds-NP_416705.2		2297021	2297644	complete	3407:6932-7555
gene-b2202		2297657	2298259	complete	3407:7568-8170
cds-NP_416706.1		2297657	2298259	complete	3407:7568-8170
gene-b2203		2298269	2298718	complete	3407:8180-8629
cds-NP_416707.4		2298269	2298718	complete	3407:8180-8629
gene-b2204		2298715	2299578	complete	3407:8626-9489
cds-NP_416708.1		2298715	2299578	complete	3407:8626-9489
gene-b2205		2299565	2300260	complete	3407:9476-10171
cds-NP_416709.1		2299565	2300260	complete	3407:9476-10171
gene-b2206		2300267	2302753	complete	3407:10178-12664
cds-NP_416710.1		2300267	2302753	complete	3407:10178-12664
gene-b2207		2302750	2303013	complete	3407:12661-12924
cds-NP_416711.1		2302750	2303013	complete	3407:12661-12924
gene-b2208		2303003	2303497	complete	3407:12914-13408
cds-NP_416712.1		2303003	2303497	complete	3407:12914-13408
gene-b4604		2303606	2303770	complete	3407:13517-13681
cds-YP_009518801.1		2303606	2303770	complete	3407:13517-13681
gene-b2209		2303905	2304393	complete	3407:13816-14304
cds-NP_416713.1		2303905	2304393	complete	3407:13816-14304
gene-b2210		2305108	2306754	complete	3374:67-1713
cds-NP_416714.1		2305108	2306754	complete	3374:67-1713
gene-b2211		2306972	2308615	complete	3374:1931-3574
cds-NP_416715.1		2306972	2308615	complete	3374:1931-3574
gene-b2212		2308691	2309341	complete	3374:3650-4300
cds-NP_416716.1		2308691	2309341	complete	3374:3650-4300
gene-b2213		2309341	2310405	complete	3374:4300-5364
cds-NP_416717.1		2309341	2310405	complete	3374:4300-5364
gene-b2214		2310479	2311534	complete	3374:5438-6493
cds-NP_416718.1		2310479	2311534	complete	3374:5438-6493
gene-b2215		2311646	2312749	complete	3374:6605-7708
cds-NP_416719.1		2311646	2312749	complete	3374:6605-7708
gene-b4439		2313084	2313176	complete	3374:8043-8135
rna-b4439		2313084	2313176	complete	3374:8043-8135
exon-b4439-1		2313084	2313176	complete	3374:8043-8135
gene-b2216		2313488	2316160	complete	3374:8447-11119
cds-NP_416720.1		2313488	2316160	complete	3374:8447-11119
gene-b2217		2316177	2316827	complete	3374:11136-11786
cds-NP_416721.1		2316177	2316827	complete	3374:11136-11786
gene-b2218		2317027	2319876	complete	3374:11986-14835
cds-NP_416722.2		2317027	2319876	complete	3374:11986-14835
gene-b2219		2320043	2321869	complete	3374:15002-16828
cds-NP_416723.1		2320043	2321869	complete	3374:15002-16828
gene-b2220		2321866	2323251	complete	3374:16825-18210
cds-NP_416724.1		2321866	2323251	complete	3374:16825-18210
gene-b2221		2323447	2324109	complete	3374:18406-19068
cds-NP_416725.1		2323447	2324109	complete	3374:18406-19068
gene-b2222		2324109	2324759	complete	3374:19068-19718
cds-NP_416726.1		2324109	2324759	complete	3374:19068-19718
gene-b2223		2324756	2326078	complete	3374:19715-21037
cds-NP_416727.1		2324756	2326078	complete	3374:19715-21037
gene-b2224		2326109	2327293	complete	3374:21068-22252
cds-NP_416728.1		2326109	2327293	complete	3374:21068-22252
gene-b2225		2327367	2328143	complete	3374:22326-23102
cds-NP_416729.1		2327367	2328143	complete	3374:22326-23102
gene-b2226		2328148	2329797	complete	3374:23107-24756
cds-NP_416730.1		2328148	2329797	complete	3374:23107-24756
gene-b4500		2329798	2334402	complete	3374:24757-29361
gene-b2229		2334336	2334959	complete	3374:29295-29918
cds-NP_416732.4		2334336	2334959	complete	3374:29295-29918
gene-b2230		2334956	2336644	complete	3374:29915-31603
cds-NP_416733.4		2334956	2336644	complete	3374:29915-31603
gene-b2231		2336793	2339420	complete	3374:31752-34379
cds-NP_416734.1		2336793	2339420	complete	3374:31752-34379
gene-b2232		2339567	2340289	complete	3374:34526-35248
cds-NP_416735.1		2339567	2340289	complete	3374:34526-35248
gene-b2233		2340417	2344169	complete	3374:35376-39128
cds-NP_416736.1		2340417	2344169	complete	3374:35376-39128
gene-b4605		2344594	2344737	complete	3374:39553-39696
cds-YP_009518802.1		2344594	2344737	complete	3374:39553-39696
gene-b2234		2344865	2347150	complete	3374:39824-42109
cds-NP_416737.1		2344865	2347150	complete	3374:39824-42109
gene-b4779		2347350	2347385	complete	3374:42209-42244
cds-YP_010051189.1		2347350	2347385	complete	3374:42209-42244
gene-b2235		2347384	2348514	complete	3374:42243-43373
cds-NP_416738.1		2347384	2348514	complete	3374:42243-43373
gene-b2236		2348514	2348768	complete	3374:43373-43627
cds-NP_416739.1		2348514	2348768	complete	3374:43373-43627
gene-b2237		2348822	2349472	complete	3374:43681-44331
cds-NP_416740.1		2348822	2349472	complete	3374:43681-44331
gene-b2238		2349687	2349893	complete	3374:44546-44752
gene-b2239		2349935	2351011	complete	3374:44794-45870
cds-NP_416742.1		2349935	2351011	complete	3374:44794-45870
gene-b2240		2351016	2352374	complete	3374:45875-47233
cds-NP_416743.1		2351016	2352374	complete	3374:45875-47233
gene-b2241		2352647	2354275	complete	3374:47506-49134
cds-NP_416744.1		2352647	2354275	complete	3374:47506-49134
gene-b2242		2354265	2355524	complete	3374:49124-50383
cds-NP_416745.1		2354265	2355524	complete	3374:49124-50383
gene-b2243		2355521	2356711	complete	3374:50380-51570
cds-NP_416746.1		2355521	2356711	complete	3374:50380-51570
gene-b2244		2356904	2357803	complete	3374:51763-52662
cds-NP_416747.1		2356904	2357803	complete	3374:51763-52662
gene-b4543		2357816	2358001	complete	3374:52675-52860
gene-b2245		2358042	2358845	complete	3374:52901-53704
cds-NP_416748.1		2358042	2358845	complete	3374:52901-53704
gene-b2246		2358863	2360152	complete	3374:53722-55011
cds-NP_416749.4		2358863	2360152	complete	3374:53722-55011
gene-b2247		2360209	2361414	complete	3374:55068-56273
cds-NP_416750.2		2360209	2361414	complete	3374:55068-56273
gene-b2248		2361429	2362211	complete	3374:56288-57070
cds-NP_416751.1		2361429	2362211	complete	3374:56288-57070
gene-b2249		2362431	2363633	complete	3374:57290-58492
cds-NP_416752.1		2362431	2363633	complete	3374:57290-58492
gene-b2250		2363733	2364275	complete	3374:58592-59134
cds-NP_416753.4		2363733	2364275	complete	3374:58592-59134
gene-b2251		2364554	2364979	complete	3374:59413-59838
cds-NP_416754.1		2364554	2364979	complete	3374:59413-59838
gene-b2252		2365018	2365620	complete	3374:59877-60479
cds-NP_416755.1		2365018	2365620	complete	3374:59877-60479
gene-b2253		2365910	2367067	complete	3374:60769-61926
cds-NP_416756.6		2365910	2367067	complete	3374:60769-61926
gene-b2254		2367071	2368039	complete	3374:61930-62898
cds-NP_416757.1		2367071	2368039	complete	3374:61930-62898
gene-b2255		2368039	2370021	complete	3374:62898-64880
cds-NP_416758.1		2368039	2370021	complete	3374:62898-64880
gene-b2256		2370018	2370908	complete	3374:64877-65767
cds-NP_416759.1		2370018	2370908	complete	3374:64877-65767
gene-b2257		2370908	2372560	complete	3374:65767-67419
cds-NP_416760.1		2370908	2372560	complete	3374:65767-67419
gene-b4544		2372557	2372892	complete	3374:67416-67751
cds-YP_588462.1		2372557	2372892	complete	3374:67416-67751
gene-b2258		2372892	2373278	complete	3374:67751-68137
cds-NP_416761.4		2372892	2373278	complete	3374:67751-68137
gene-b2259		2373272	2373538	complete	3374:68131-68397
cds-NP_416762.2		2373272	2373538	complete	3374:68131-68397
gene-b2260		2373648	2375003	complete	3374:68507-69862
cds-NP_416763.1		2373648	2375003	complete	3374:68507-69862
gene-b2261		2375000	2375962	complete	3374:69859-70821
cds-NP_416764.1		2375000	2375962	complete	3374:69859-70821
gene-b2262		2375962	2376819	complete	3374:70821-71678
cds-NP_416765.1		2375962	2376819	complete	3374:70821-71678
gene-b2263		2376834	2377592	complete	3374:71693-72451
cds-NP_416766.1		2376834	2377592	complete	3374:71693-72451
gene-b2264		2377589	2379259	complete	3374:72448-74118
cds-NP_416767.1		2377589	2379259	complete	3374:72448-74118
gene-b2265		2379348	2380643	complete	3374:74207-75502
cds-NP_416768.4		2379348	2380643	complete	3374:74207-75502
gene-b2266		2380722	2381027	complete	3374:75581-75886
cds-NP_416769.1		2380722	2381027	complete	3374:75581-75886
gene-b2267		2381082	2381543	complete	3374:75941-76402
cds-NP_416770.1		2381082	2381543	complete	3374:75941-76402
gene-b2268		2381608	2382525	complete	3374:76467-77384
cds-NP_416771.4		2381608	2382525	complete	3374:76467-77384
gene-b2269		2382713	2383924	complete	3374:77572-78783
cds-NP_416772.1		2382713	2383924	complete	3374:77572-78783
gene-b2270		2383995	2385722	complete	3374:78854-80581
cds-NP_416773.1		2383995	2385722	complete	3374:78854-80581
gene-b2271		2385860	2386831	complete	3374:80719-81690
cds-NP_416774.2		2385860	2386831	complete	3374:80719-81690
gene-b2272		2386934	2387437	complete	3374:81793-82296
cds-NP_416775.1		2386934	2387437	complete	3374:81793-82296
gene-b2273		2387710	2388426	complete	3374:82569-83285
cds-NP_416776.1		2387710	2388426	complete	3374:82569-83285
gene-b2274		2388635	2389057	complete	3374:83494-83916
cds-NP_416777.2		2388635	2389057	complete	3374:83494-83916
gene-b2275		2389116	2389964	complete	3374:83975-84823
cds-NP_416778.2		2389116	2389964	complete	3374:83975-84823
gene-b2276		2390048	2391505	complete	3374:84907-86364
cds-NP_416779.2		2390048	2391505	complete	3374:84907-86364
gene-b2277		2391512	2393041	complete	3374:86371-87900
cds-NP_416780.1		2391512	2393041	complete	3374:86371-87900
gene-b2278		2393205	2395046	complete	3374:88064-89905
cds-NP_416781.1		2393205	2395046	complete	3374:88064-89905
gene-b2279		2395043	2395345	complete	3374:89902-90204
cds-NP_416782.1		2395043	2395345	complete	3374:89902-90204
gene-b2280		2395342	2395896	complete	3374:90201-90755
cds-NP_416783.1		2395342	2395896	complete	3374:90201-90755
gene-b2281		2395908	2396450	complete	3374:90767-91309
cds-NP_416784.1		2395908	2396450	complete	3374:90767-91309
gene-b2282		2396465	2397442	complete	3374:91324-92301
cds-NP_416785.1		2396465	2397442	complete	3374:91324-92301
gene-b2283		2397439	2400165	complete	3374:92298-95024
cds-NP_416786.4		2397439	2400165	complete	3374:92298-95024
gene-b2284		2400218	2401555	complete	3374:95077-96414
cds-NP_416787.1		2400218	2401555	complete	3374:95077-96414
gene-b2285		2401552	2402052	complete	3374:96411-96911
cds-NP_416788.1		2401552	2402052	complete	3374:96411-96911
gene-b2286		2402055	2403845	complete	3374:96914-98704
cds-NP_416789.2		2402055	2403845	complete	3374:96914-98704
gene-b2287		2403951	2404613	complete	3374:98810-99472
cds-NP_416790.1		2403951	2404613	complete	3374:98810-99472
gene-b2288		2404629	2405072	complete	3374:99488-99931
cds-NP_416791.3		2404629	2405072	complete	3374:99488-99931
gene-b2289		2405703	2406641	complete	3374:100562-101500
cds-NP_416792.1		2405703	2406641	complete	3374:100562-101500
gene-b2290		2407561	2408778	complete	3374:102420-103637
cds-NP_416793.1		2407561	2408778	complete	3374:102420-103637
gene-b2291		2408862	2409461	complete	3374:103721-104320
cds-NP_416794.1		2408862	2409461	complete	3374:103721-104320
gene-b2292		2409520	2411352	complete	3374:104379-106211
cds-NP_416795.1		2409520	2411352	complete	3374:104379-106211
gene-b2293		2411439	2412089	complete	3374:106298-106948
cds-NP_416796.2		2411439	2412089	complete	3374:106298-106948
gene-b2294		2412100	2412594	complete	3374:106959-107453
cds-NP_416797.2		2412100	2412594	complete	3374:106959-107453
gene-b2295		2412677	2413132	complete	3374:107536-107991
cds-NP_416798.1		2412677	2413132	complete	3374:107536-107991
gene-b2296		2413470	2414672	complete	3374:108329-109531
cds-NP_416799.1		2413470	2414672	complete	3374:108329-109531
gene-b2297		2414747	2416891	complete	3374:109606-111750
cds-NP_416800.1		2414747	2416891	complete	3374:109606-111750
gene-b2298		2417081	2418601	complete	3374:111940-113460
cds-NP_416801.2		2417081	2418601	complete	3374:111940-113460
gene-b2299		2418634	2419176	complete	3374:113493-114035
cds-NP_416802.1		2418634	2419176	complete	3374:113493-114035
gene-b2300		2419234	2419788	complete	3374:114093-114647
cds-NP_416803.3		2419234	2419788	complete	3374:114093-114647
gene-b2301		2419841	2420485	complete	3374:114700-115344
cds-NP_416804.1		2419841	2420485	complete	3374:114700-115344
gene-b2302		2420621	2421268	complete	3374:115480-116127
cds-NP_416805.1		2420621	2421268	complete	3374:115480-116127
gene-b2303		2421325	2421687	complete	3374:116184-116546
cds-NP_416806.1		2421325	2421687	complete	3374:116184-116546
gene-b2304		2421708	2422601	complete	3374:116567-117460
cds-NP_416807.1		2421708	2422601	complete	3374:116567-117460
gene-b2305		2422649	2423539	complete	3374:117508-118398
cds-NP_416808.1		2422649	2423539	complete	3374:117508-118398
gene-b2306		2423736	2424509	complete	3374:118595-119368
cds-NP_416809.1		2423736	2424509	complete	3374:118595-119368
gene-b2307		2424517	2425233	complete	3374:119376-120092
cds-NP_416810.1		2424517	2425233	complete	3374:119376-120092
gene-b2308		2425230	2425916	complete	3374:120089-120775
cds-NP_416811.1		2425230	2425916	complete	3374:120089-120775
gene-b2309		2426006	2426788	complete	3374:120865-121647
cds-NP_416812.1		2426006	2426788	complete	3374:120865-121647
gene-b2310		2427009	2427791	complete	3374:121868-122650
cds-NP_416813.1		2427009	2427791	complete	3374:121868-122650
gene-b2311		2428057	2428626	complete	3374:122916-123485
cds-NP_416814.1		2428057	2428626	complete	3374:122916-123485
gene-b2312		2428721	2430238	complete	3374:123580-125097
cds-NP_416815.1		2428721	2430238	complete	3374:123580-125097
gene-b2313		2430275	2430763	complete	3374:125134-125622
cds-NP_416816.1		2430275	2430763	complete	3374:125134-125622
gene-b2314		2431022	2431684	complete	3374:125881-126543
cds-NP_416817.2		2431022	2431684	complete	3374:125881-126543
gene-b2315		2431674	2432942	complete	3374:126533-127801
cds-NP_416818.1		2431674	2432942	complete	3374:126533-127801
gene-b2316		2433012	2433926	complete	3374:127871-128785
cds-NP_416819.1		2433012	2433926	complete	3374:127871-128785
gene-b2317		2434082	2434741	complete	3374:128941-129600
cds-NP_416820.1		2434082	2434741	complete	3374:128941-129600
gene-b2318		2434824	2435636	complete	3374:129683-130495
cds-NP_416821.1		2434824	2435636	complete	3374:129683-130495
gene-b2319		2435636	2436649	complete	3374:130495-131508
cds-NP_416822.1		2435636	2436649	complete	3374:130495-131508
gene-b2320		2436715	2437851	complete	3374:131574-132710
cds-NP_416823.1		2436715	2437851	complete	3374:131574-132710
gene-b2321		2437950	2438945	complete	3374:132809-133804
cds-NP_416824.1		2437950	2438945	complete	3374:132809-133804
gene-b2322		2438942	2440120	complete	3374:133801-134979
cds-NP_416825.1		2438942	2440120	complete	3374:133801-134979
gene-b2323		2440385	2441605	complete	3374:135244-136464
cds-NP_416826.1		2440385	2441605	complete	3374:135244-136464
gene-b2324		2441764	2443770	complete	3374:136623-138629
cds-NP_416827.4		2441764	2443770	complete	3374:136623-138629
gene-b2325		2443891	2444169	complete	3374:138750-139028
cds-NP_416828.1		2443891	2444169	complete	3374:138750-139028
gene-b2326		2444203	2444751	complete	3374:139062-139610
cds-NP_416829.1		2444203	2444751	complete	3374:139062-139610
gene-b2327		2444751	2445560	complete	3374:139610-140419
cds-NP_416830.1		2444751	2445560	complete	3374:139610-140419
gene-b2328		2445560	2446384	complete	3374:140419-141243
cds-NP_416831.1		2445560	2446384	complete	3374:140419-141243
gene-b2329		2446388	2447473	complete	3374:141247-142332
cds-NP_416832.1		2446388	2447473	complete	3374:141247-142332
